"Town","FIPS","Year","Utility","Name","Telephone","Website"
"Portland",900761800,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Portland",900761800,2016,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"Portland",900761800,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Portland",900761800,2016,"Sewer","-666666","-666666","-666666"
"Portland",900761800,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Portland",900761800,2016,"Cable","Comcast Middletown","(800) 266-2278","-666666"
"Portland",900761800,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Portland",900761800,2018,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"Portland",900761800,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Portland",900761800,2018,"Sewer","-666666","-666666","-666666"
"Portland",900761800,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Portland",900761800,2018,"Cable","Comcast Middletown","(800) 266-2278","-666666"
"Preston",901162150,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Preston",901162150,2016,"Gas","-666666","-666666","-666666"
"Preston",901162150,2016,"Water","Municipal Provider","Local Contact","-666666"
"Preston",901162150,2016,"Sewer","-666666","-666666","-666666"
"Preston",901162150,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Preston",901162150,2016,"Cable","Comcast Norwich","(800) 266-2278","-666666"
"Preston",901162150,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Preston",901162150,2018,"Gas","-666666","-666666","-666666"
"Preston",901162150,2018,"Water","Municipal Provider","Local Contact","-666666"
"Preston",901162150,2018,"Sewer","-666666","-666666","-666666"
"Preston",901162150,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Preston",901162150,2018,"Cable","Comcast Norwich","(800) 266-2278","-666666"
"Prospect",900962290,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Prospect",900962290,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Prospect",900962290,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Prospect",900962290,2016,"Sewer","-666666","-666666","-666666"
"Prospect",900962290,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Prospect",900962290,2016,"Cable","Comcast Waterbury","(800) 266-2278","-666666"
"Prospect",900962290,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Prospect",900962290,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Prospect",900962290,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Prospect",900962290,2018,"Sewer","-666666","-666666","-666666"
"Prospect",900962290,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Prospect",900962290,2018,"Cable","Comcast Waterbury","(800) 266-2278","-666666"
"Putnam",901562710,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Putnam",901562710,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Putnam",901562710,2016,"Water","Municipal Provider","Local Contact","-666666"
"Putnam",901562710,2016,"Sewer","-666666","-666666","-666666"
"Putnam",901562710,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Putnam",901562710,2016,"Cable","Metrocast Communication of CT, LLC","(860) 442-8525","-666666"
"Putnam",901562710,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Putnam",901562710,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Putnam",901562710,2018,"Water","Municipal Provider","Local Contact","-666666"
"Putnam",901562710,2018,"Sewer","-666666","-666666","-666666"
"Putnam",901562710,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Putnam",901562710,2018,"Cable","Metrocast Communication of CT, LLC","(860) 442-8525","-666666"
"Redding",900163480,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Redding",900163480,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Redding",900163480,2016,"Water","Municipal Provider","Local Contact","-666666"
"Redding",900163480,2016,"Sewer","-666666","-666666","-666666"
"Redding",900163480,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Redding",900163480,2016,"Cable","Cablevision of Connecticut, LP","(203) 847-6666","-666666"
"Redding",900163480,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Redding",900163480,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Redding",900163480,2018,"Water","Municipal Provider","Local Contact","-666666"
"Redding",900163480,2018,"Sewer","-666666","-666666","-666666"
"Redding",900163480,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Redding",900163480,2018,"Cable","Cablevision of Connecticut, LP","(203) 847-6666","-666666"
"Ridgefield",900163970,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Ridgefield",900163970,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Ridgefield",900163970,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Ridgefield",900163970,2016,"Sewer","-666666","-666666","-666666"
"Ridgefield",900163970,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Ridgefield",900163970,2016,"Cable","Comcast Danbury","(800) 266-2278","-666666"
"Ridgefield",900163970,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Ridgefield",900163970,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Ridgefield",900163970,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Ridgefield",900163970,2018,"Sewer","-666666","-666666","-666666"
"Ridgefield",900163970,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Ridgefield",900163970,2018,"Cable","Comcast Danbury","(800) 266-2278","-666666"
"Rocky Hill",900365370,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Rocky Hill",900365370,2016,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"Rocky Hill",900365370,2016,"Water","Municipal Provider","Local Contact","-666666"
"Rocky Hill",900365370,2016,"Sewer","-666666","-666666","-666666"
"Rocky Hill",900365370,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Rocky Hill",900365370,2016,"Cable","Cox Communications, Manchester","(800) 955-9515","-666666"
"Rocky Hill",900365370,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Rocky Hill",900365370,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Rocky Hill",900365370,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Rocky Hill",900365370,2018,"Sewer","-666666","-666666","-666666"
"Rocky Hill",900365370,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Rocky Hill",900365370,2018,"Cable","Cox Communications, Manchester","(800) 955-9515","-666666"
"Roxbury",900565930,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Roxbury",900565930,2016,"Gas","-666666","-666666","-666666"
"Roxbury",900565930,2016,"Water","Municipal Provider","Local Contact","-666666"
"Roxbury",900565930,2016,"Sewer","-666666","-666666","-666666"
"Roxbury",900565930,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Roxbury",900565930,2016,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Roxbury",900565930,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Roxbury",900565930,2018,"Gas","-666666","-666666","-666666"
"Roxbury",900565930,2018,"Water","Municipal Provider","Local Contact","-666666"
"Roxbury",900565930,2018,"Sewer","-666666","-666666","-666666"
"Roxbury",900565930,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Roxbury",900565930,2018,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Salem",901166210,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Salem",901166210,2016,"Gas","-666666","-666666","-666666"
"Salem",901166210,2016,"Water","Municipal Provider","Local Contact","-666666"
"Salem",901166210,2016,"Sewer","-666666","-666666","-666666"
"Salem",901166210,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Salem",901166210,2016,"Cable","Comcast Old Lyme","(800) 266-2278","-666666"
"Salem",901166210,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Salem",901166210,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Salem",901166210,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Salem",901166210,2018,"Sewer","-666666","-666666","-666666"
"Salem",901166210,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Salem",901166210,2018,"Cable","Charter Communications","(800) 827-8288","-666666"
"Salisbury",900566420,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Salisbury",900566420,2016,"Gas","-666666","-666666","-666666"
"Salisbury",900566420,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Salisbury",900566420,2016,"Sewer","-666666","-666666","-666666"
"Salisbury",900566420,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Salisbury",900566420,2016,"Cable","Comcast Lakeville","(800) 266-2278","-666666"
"Salisbury",900566420,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Salisbury",900566420,2018,"Gas","-666666","-666666","-666666"
"Salisbury",900566420,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Salisbury",900566420,2018,"Sewer","-666666","-666666","-666666"
"Salisbury",900566420,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Salisbury",900566420,2018,"Cable","Comcast Lakeville","(800) 266-2278","-666666"
"Scotland",901567400,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Scotland",901567400,2016,"Gas","-666666","-666666","-666666"
"Scotland",901567400,2016,"Water","Municipal Provider","Local Contact","-666666"
"Scotland",901567400,2016,"Sewer","-666666","-666666","-666666"
"Scotland",901567400,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Scotland",901567400,2016,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
"Scotland",901567400,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Scotland",901567400,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Scotland",901567400,2018,"Water","Municipal Provider","Local Contact","-666666"
"Scotland",901567400,2018,"Sewer","-666666","-666666","-666666"
"Scotland",901567400,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Scotland",901567400,2018,"Cable","Cox Communication","(800) 955-9515","-666666"
"Seymour",900967610,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Seymour",900967610,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Seymour",900967610,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Seymour",900967610,2016,"Sewer","Town of Seymour Water Pollution Cntrl Auth.","(203) 735-8087","-666666"
"Seymour",900967610,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Seymour",900967610,2016,"Cable","Comcast Seymour","(800) 266-2278","-666666"
"Seymour",900967610,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Seymour",900967610,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Seymour",900967610,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Seymour",900967610,2018,"Sewer","Town of Seymour Water Pollution Cntrl Auth.","(203) 735-8087","-666666"
"Seymour",900967610,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Seymour",900967610,2018,"Cable","Comcast Seymour","(800) 266-2278","-666666"
"Sharon",900567960,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Sharon",900567960,2016,"Gas","-666666","-666666","-666666"
"Sharon",900567960,2016,"Water","Municipal Provider","Local Contact","-666666"
"Sharon",900567960,2016,"Sewer","-666666","-666666","-666666"
"Sharon",900567960,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Sharon",900567960,2016,"Cable","Comcast Lakeville","(800) 266-2278","-666666"
"Sharon",900567960,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Sharon",900567960,2018,"Gas","-666666","-666666","-666666"
"Sharon",900567960,2018,"Water","Municipal Provider","Local Contact","-666666"
"Sharon",900567960,2018,"Sewer","-666666","-666666","-666666"
"Sharon",900567960,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Sharon",900567960,2018,"Cable","Comcast Lakeville","(800) 266-2278","-666666"
"Shelton",900168170,2016,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"Shelton",900168170,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Shelton",900168170,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Shelton",900168170,2016,"Sewer","City of Shelton Water Pollution Cntrl Auth.","(203) 924-1555","-666666"
"Shelton",900168170,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Shelton",900168170,2016,"Cable","Comcast Seymour","(800) 266-2278","-666666"
"Shelton",900168170,2018,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"Shelton",900168170,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Shelton",900168170,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Shelton",900168170,2018,"Sewer","City of Shelton Water Pollution Cntrl Auth.","(203) 924-1555","-666666"
"Shelton",900168170,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Shelton",900168170,2018,"Cable","Comcast Seymour","(800) 266-2278","-666666"
"Sherman",900168310,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Sherman",900168310,2016,"Gas","-666666","-666666","-666666"
"Sherman",900168310,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Sherman",900168310,2016,"Sewer","-666666","-666666","-666666"
"Sherman",900168310,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Sherman",900168310,2016,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Sherman",900168310,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Sherman",900168310,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Sherman",900168310,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Sherman",900168310,2018,"Sewer","-666666","-666666","-666666"
"Sherman",900168310,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Sherman",900168310,2018,"Cable","Frontier","(800) 921-8101","-666666"
"Simsbury",900368940,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Simsbury",900368940,2016,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"Simsbury",900368940,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Simsbury",900368940,2016,"Sewer","-666666","-666666","-666666"
"Simsbury",900368940,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Simsbury",900368940,2016,"Cable","Comcast Hartford","(800) 266-2278","-666666"
"Simsbury",900368940,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Simsbury",900368940,2018,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"Simsbury",900368940,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Simsbury",900368940,2018,"Sewer","-666666","-666666","-666666"
"Simsbury",900368940,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Simsbury",900368940,2018,"Cable","Comcast Hartford","(800) 266-2278","-666666"
"Somers",901369220,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Somers",901369220,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Somers",901369220,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Somers",901369220,2016,"Sewer","-666666","-666666","-666666"
"Somers",901369220,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Somers",901369220,2016,"Cable","Cox Communications, Enfield","(800) 955-9515","-666666"
"Somers",901369220,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Somers",901369220,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Somers",901369220,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Somers",901369220,2018,"Sewer","-666666","-666666","-666666"
"Somers",901369220,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Somers",901369220,2018,"Cable","Cox Communications, Enfield","(800) 955-9515","-666666"
"Southbury",900969640,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Southbury",900969640,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Southbury",900969640,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Southbury",900969640,2016,"Sewer","-666666","-666666","-666666"
"Southbury",900969640,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Southbury",900969640,2016,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Southbury",900969640,2018,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"Southbury",900969640,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Southbury",900969640,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Southbury",900969640,2018,"Sewer","-666666","-666666","-666666"
"Southbury",900969640,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Southbury",900969640,2018,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Southington",900370550,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Southington",900370550,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Southington",900370550,2016,"Water","Municipal Provider","Local Contact","-666666"
"Southington",900370550,2016,"Sewer","-666666","-666666","-666666"
"Southington",900370550,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Southington",900370550,2016,"Cable","Cox Communication, Meriden","(800) 955-9515","-666666"
"Southington",900370550,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Southington",900370550,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Southington",900370550,2018,"Water","Municipal Provider","Local Contact","-666666"
"Southington",900370550,2018,"Sewer","-666666","-666666","-666666"
"Southington",900370550,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Southington",900370550,2018,"Cable","Charter Communications","(800) 827-8288","-666666"
"South Windsor",900371390,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"South Windsor",900371390,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"South Windsor",900371390,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"South Windsor",900371390,2016,"Sewer","-666666","-666666","-666666"
"South Windsor",900371390,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"South Windsor",900371390,2016,"Cable","Cox Communications, Manchester","(800) 955-9515","-666666"
"South Windsor",900371390,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"South Windsor",900371390,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"South Windsor",900371390,2018,"Water","Westerly Water","(401) 348-2559","www.westerlyri.gov/186/Utilities"
"South Windsor",900371390,2018,"Sewer","-666666","-666666","-666666"
"South Windsor",900371390,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"South Windsor",900371390,2018,"Cable","Comcast","(800) 266-2278","-666666"
"Sprague",901171670,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Sprague",901171670,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Sprague",901171670,2016,"Water","Municipal Provider","Local Contact","-666666"
"Sprague",901171670,2016,"Sewer","-666666","-666666","-666666"
"Sprague",901171670,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Sprague",901171670,2016,"Cable","Comcast Norwich","(800) 266-2278","-666666"
"Sprague",901171670,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Sprague",901171670,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Sprague",901171670,2018,"Water","Municipal Provider","Local Contact","-666666"
"Sprague",901171670,2018,"Sewer","-666666","-666666","-666666"
"Sprague",901171670,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Sprague",901171670,2018,"Cable","Comcast Norwich","(800) 266-2278","-666666"
"Stafford",901372090,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Stafford",901372090,2016,"Gas","-666666","-666666","-666666"
"Stafford",901372090,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Stafford",901372090,2016,"Sewer","-666666","-666666","-666666"
"Stafford",901372090,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Stafford",901372090,2016,"Cable","Cox Communications, Enfield","(800) 955-9515","-666666"
"Stafford",901372090,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Stafford",901372090,2018,"Gas","-666666","-666666","-666666"
"Stafford",901372090,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Stafford",901372090,2018,"Sewer","-666666","-666666","-666666"
"Stafford",901372090,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Stafford",901372090,2018,"Cable","Cox Communications, Enfield","(800) 955-9515","-666666"
"Stamford",900173070,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Stamford",900173070,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Stamford",900173070,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Stamford",900173070,2016,"Sewer","-666666","-666666","-666666"
"Stamford",900173070,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Stamford",900173070,2016,"Cable","Cablevision of Connecticut, LP","(203) 847-6666","-666666"
"Stamford",900173070,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Stamford",900173070,2018,"Gas","Southern Connecticut Gas Company","(800) 659-8299","www.soconngas.com"
"Stamford",900173070,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Stamford",900173070,2018,"Sewer","-666666","-666666","-666666"
"Stamford",900173070,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Stamford",900173070,2018,"Cable","Comcast Clinton","(800) 266-2278","-666666"
"Sterling",901573420,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Sterling",901573420,2016,"Gas","-666666","-666666","-666666"
"Sterling",901573420,2016,"Water","Municipal Provider","Local Contact","-666666"
"Sterling",901573420,2016,"Sewer","-666666","-666666","-666666"
"Sterling",901573420,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Sterling",901573420,2016,"Cable","Metrocast Communication of CT, LLC","(860) 442-8525","-666666"
"Sterling",901573420,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Sterling",901573420,2018,"Gas","-666666","-666666","-666666"
"Sterling",901573420,2018,"Water","Municipal Provider","Local Contact","-666666"
"Sterling",901573420,2018,"Sewer","-666666","-666666","-666666"
"Sterling",901573420,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Sterling",901573420,2018,"Cable","Metrocast Communication of CT, LLC","(860) 442-8525","-666666"
"Stonington",901173770,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Stonington",901173770,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Stonington",901173770,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Stonington",901173770,2016,"Sewer","-666666","-666666","-666666"
"Stonington",901173770,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Stonington",901173770,2016,"Cable","Comcast/Groton-Thames Valley Comm","(860) 445-8116","-666666"
"Stonington",901173770,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Stonington",901173770,2018,"Gas","Southern Connecticut Gas Company","(800) 659-8299","www.soconngas.com"
"Stonington",901173770,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Stonington",901173770,2018,"Sewer","-666666","-666666","-666666"
"Stonington",901173770,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Stonington",901173770,2018,"Cable","Optimum Cable Company","(203) 870-2583","-666666"
"Stratford",900174190,2016,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"Stratford",900174190,2016,"Gas","Southern Connecticut Gas Company","(203) 382-8111","www.naturalgas.com/scg"
"Stratford",900174190,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Stratford",900174190,2016,"Sewer","Town of Stratford Water Pollution Cntrl Auth.","(203) 385-4065","-666666"
"Stratford",900174190,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Stratford",900174190,2016,"Cable","Cablevisions Systems of Southern CT","(203) 336-2225","-666666"
"Stratford",900174190,2018,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"Stratford",900174190,2018,"Gas","Southern Connecticut Gas Company","(800) 659-8299","www.soconngas.com"
"Stratford",900174190,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Stratford",900174190,2018,"Sewer","Town of Stratford Water Pollution Cntrl Auth.","(203) 385-4065","-666666"
"Stratford",900174190,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Stratford",900174190,2018,"Cable","Cablevisions Systems of Southern CT","(203) 336-2225","-666666"
"Suffield",900374540,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Suffield",900374540,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Suffield",900374540,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Suffield",900374540,2016,"Sewer","-666666","-666666","-666666"
"Suffield",900374540,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Suffield",900374540,2016,"Cable","Cox Communications, Enfield","(800) 955-9515","-666666"
"Suffield",900374540,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Suffield",900374540,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Suffield",900374540,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Suffield",900374540,2018,"Sewer","-666666","-666666","-666666"
"Suffield",900374540,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Suffield",900374540,2018,"Cable","Cox Communications, Enfield","(800) 955-9515","-666666"
"Thomaston",900575730,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Thomaston",900575730,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Thomaston",900575730,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Thomaston",900575730,2016,"Sewer","-666666","-666666","-666666"
"Thomaston",900575730,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Thomaston",900575730,2016,"Cable","Cablevision of Litchfield, Inc.","(860) 567-3103","-666666"
"Thomaston",900575730,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Thomaston",900575730,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Thomaston",900575730,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Thomaston",900575730,2018,"Sewer","-666666","-666666","-666666"
"Thomaston",900575730,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Thomaston",900575730,2018,"Cable","Cablevision of Litchfield, Inc.","(860) 567-3103","-666666"
"Thompson",901575870,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Thompson",901575870,2016,"Gas","-666666","-666666","-666666"
"Thompson",901575870,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Thompson",901575870,2016,"Sewer","-666666","-666666","-666666"
